origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,AY046817.1.1202_U_30_S75_29126,1,288,0.835595,0.949703,-16502.1,-16506,0.0746296,0.304321,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,KJ764287.1.1795_U_42_S87_53511,1,160,1,1,-16145.7,-16147.7,0.151381,0.0521052,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ867328.1.885_U_36_S81_36355,1,160,0.948175,0.982135,-13151.2,-13154.1,0.19072,0.190782,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ431441.1.800_U_10_S55_4064,1,50,1,1,-16191.5,-16193.5,0.014405,0.054412,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,New.ReferenceOTU155_M357_S21_75820,1,160,1,1,-16488.5,-16492.7,0.137411,0.296041,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759651.1.1791_U_M356_S18_8072,1,160,1,1,-16465.9,-16468.9,0.110628,0.167103,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ869372.1.868_U_44_S89_5123,1,160,1,1,-16358.3,-16361.6,0.154965,0.205276,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ431834.1.801_U_M357_S21_89878,1,276,1,1,-16321.1,-16324.3,0.260551,0.187876,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,HQ869303.1.904_U_M360_S11_93458,1,160,1,1,-16480.8,-16483.4,0.153331,0.134587,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ867255.1.881_U_M362_S13_133684,1,480,0.942148,0.952642,-15964.9,-15968.8,0.0893129,0.251459,NA,NA,NA,NA,|AB6905541_Collozoum_inerme_GFColony03_1-1434
query.align,KJ759484.1.1796_U_M370_S22_2165,1,499,0.968561,0.980907,-15986.5,-15993.8,0.105264,0.60292,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KF129611.1.1757_U_M355_S26_13775,1,160,1,1,-16092.5,-16095.5,0.126271,0.170757,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU793933.1.1559_U_10_S55_137,1,160,1,1,-16656.8,-16660.9,0.116071,0.281593,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU793004.1.922_U_M357_S21_83137,1,160,1,1,-16457.3,-16459.3,0.199275,0.0555003,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN811182.1.1653_U_M367_S17_7909,1,481,1,1,-15854.1,-15857.1,0.107466,0.144147,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,New.ReferenceOTU77_M368_S12_10029,1,276,0.940895,0.962376,-16321.7,-16325.5,0.268809,0.248379,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,JQ781941.1.1807_U_38_S83_14163,1,276,1,1,-16303.6,-16306.6,0.225338,0.168238,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KF129674.1.1763_U_M361_S19_248,1,499,1,1,-16257.8,-16265.5,0.0801402,0.624183,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,New.ReferenceOTU188_10_S55_41863,1,160,1,1,-16516.6,-16518.9,0.135554,0.0849226,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868693.1.916_U_16_S61_26181,1,250,0.746585,0.908813,-15997.8,-15999.8,0.0880341,0.11287,NA,NA,NA,NA,|MMETSP0018_Uronema_sp_Bbcil_79-1569
query.align,KF130262.1.1761_U_M355_S26_10839,1,160,1,1,-16531.1,-16533.8,0.112053,0.134432,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ870531.1.849_U_M364_S14_4179,1,160,1,1,-16373.4,-16376.4,0.127446,0.176507,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759443.1.1804_U_M356_S18_80322,1,499,1,1,-16263.4,-16269.8,0.0933936,0.504314,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ868394.1.877_U_35_S80_6658,1,160,1,1,-16355.3,-16357.5,0.136002,0.0679621,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU822052.1.1213_U_4_S49_24342,1,486,1,1,-16719.1,-16722.6,0.0427253,0.243699,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ762561.1.1798_U_21_S66_3440,1,160,1,1,-16717,-16720.7,0.131545,0.236757,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ757110.1.1802_U_M367_S17_91238,1,160,1,1,-16416.9,-16421.4,0.121356,0.327386,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EF695096.1.822_U_38_S83_6649,1,416,1,1,-16665.1,-16668.1,7.52909e-06,0.103065,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,GU823419.1.1395_U_11_S56_15949,1,276,1,1,-16331.1,-16334,0.268912,0.150717,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,FJ153754.1.1787_U_12_S57_17769,1,279,1,1,-16472.3,-16475.5,0.0709474,0.183664,NA,NA,NA,NA,|MMETSP0954_Aplanochytrium_sp_PBS07_81-1607
query.align,KJ759368.1.1802_U_M358_S15_90654,1,499,0.990891,0.995455,-15986.8,-15993.9,0.106324,0.582368,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,JQ967326.1.1671_U_M370_S22_57617,1,466,1,1,-16580.2,-16582.3,0.014296,0.0679836,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,New.ReferenceOTU1_M363_S24_109021,1,160,1,1,-16468,-16470.8,0.104537,0.142338,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759640.1.1798_U_15_S60_216,1,160,1,1,-15764.6,-15768,0.143659,0.211267,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU824730.1.1203_U_M357_S21_30236,1,160,1,1,-16587.2,-16590.9,0.100984,0.230606,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ762897.1.1796_U_M363_S24_71659,1,160,1,1,-16624.8,-16629.2,0.143826,0.320521,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488384.1.1665_U_29_S74_11974,1,261,0.982487,0.996459,-16071.3,-16073.7,0.0999814,0.123368,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,EU793418.1.1665_U_M357_S21_98710,1,160,1,1,-16539.6,-16542.8,0.152877,0.189318,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU819989.1.1203_U_11_S56_4391,1,160,1,1,-16624.1,-16626.5,0.11193,0.0999212,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU825073_18_S63_17376,1,84,1,1,-16378.9,-16381.7,0.00194912,0.0995609,NA,NA,NA,NA,|EU1274751_Phaeocystis_globosa_30-1554
query.align,FJ546706.1.1359_U_2_S47_5526,1,317,0.947783,0.969496,-16504.2,-16506.3,0.00168723,0.14048,NA,NA,NA,NA,|MMETSP0693_Thalassionema_nitzschioides_23-1547
query.align,EU818142.1.1104_U_10_S55_26291,1,160,1,1,-16439.9,-16443.8,0.14903,0.269849,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ866233.1.883_U_10_S55_3239,1,393,1,1,-16386.9,-16390.1,0.023471,0.210112,NA,NA,NA,NA,|MMETSP1336_Chaetoceros_cf_neogracile_RCC1993_1-1518
query.align,EU793266.1.1551_U_10_S55_5531,1,160,1,1,-16453.5,-16456.5,0.1441,0.176,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129691.1.1757_U_M356_S18_56611,1,160,1,1,-16730.5,-16733,0.17902,0.111796,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU40_M363_S24_13237,1,499,1,1,-15933.8,-15941.2,0.0912602,0.602759,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KC583109.1.1773_U_14_S59_7640,1,51,1,1,-16413.5,-16415.6,0.00608624,0.0602017,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
query.align,KF129696_40_S85_68523,1,119,0.979884,0.964105,-16540.2,-16543.2,5.45883e-06,0.159096,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,EF526961.1.1413_U_11_S56_40899,1,486,1,1,-16615.7,-16618.4,0.0483055,0.157648,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ866291.1.886_U_11_S56_39404,1,160,1,1,-16712.3,-16715.7,0.135918,0.209798,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763600.1.1803_U_32_S77_69699,1,160,1,1,-16677.5,-16680.9,0.127381,0.211017,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AB971069.1.1245_U_10_S55_934,1,27,0.988284,0.991099,-16412.9,-16415.5,8.96568e-06,0.120645,NA,NA,NA,NA,|KT8609161_Tetraselmis_sp_RCC1755_12-1535
query.align,FN690445.1.1704_U_10_S55_493,1,486,1,1,-16240.5,-16243.2,0.0446838,0.161099,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KF177774.1.1713_U_3_S48_14908,1,328,0.975261,0.950604,-16610.6,-16614.3,5.73451e-06,0.1686,NA,NA,NA,NA,|KC8993471_Cylindrotheca_closterium_10-1533
query.align,GU067782_19_S64_52044,1,119,0.961988,0.964935,-16537.3,-16539.1,0.0143045,0.0930775,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,GU824755.1.1371_U_M368_S12_24027,1,499,0.862794,0.913926,-16244.8,-16249.4,0.161598,0.348602,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU821072.1.1216_U_17_S62_31518,1,486,1,1,-16849.8,-16853.3,0.0378863,0.233887,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,FJ410916.1.1184_U_32_S77_84590,1,486,1,1,-16757.3,-16760.3,0.0322079,0.185374,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KF130527.1.1757_U_16_S61_14301,1,160,1,1,-16360.8,-16364.3,0.119819,0.218922,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129989.1.1750_U_M358_S15_117693,1,160,1,1,-16397.2,-16400.1,0.142884,0.161294,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ832118.1.1589_U_12_S57_24171,1,160,1,1,-16362,-16364.6,0.16818,0.133403,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763619.1.1795_U_5_S50_11175,1,160,1,1,-16339.5,-16343.2,0.0590179,0.226234,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU823767.1.1398_U_M357_S21_131577,1,160,1,1,-16545.5,-16548.4,0.139086,0.155805,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868867.1.880_U_4_S49_31202,1,486,1,1,-13295.2,-13297.5,0.0536384,0.131743,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,AY665001.1.1752_U_31_S76_8892,1,160,1,1,-16365.6,-16368.8,0.14033,0.193319,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ870181_32_S77_47563,1,119,0.983194,0.969781,-16535.6,-16538.4,5.45883e-06,0.139357,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,KC671126.1.1764_U_10_S55_55784,1,499,1,1,-15985.9,-15991.4,0.0698845,0.430314,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HM581749.1.1797_U_M358_S15_101354,1,160,1,1,-16601,-16604.6,0.131497,0.22569,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759699.1.1798_U_3_S48_45138,1,160,1,1,-16256,-16259.3,0.130507,0.207285,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF166380.1.1793_U_11_S56_29493,1,27,0.920249,0.953399,-16583.7,-16585.9,0.0053008,0.132418,NA,NA,NA,NA,|KT8609161_Tetraselmis_sp_RCC1755_12-1535
query.align,JX567374.1.1453_U_M357_S21_43809,1,261,0.976095,0.993738,-16129.5,-16132.2,0.0834767,0.167478,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,AJ535391.1.1769_U_33_S78_30762,1,190,1,1,-16445.6,-16449.3,6.5051e-06,0.0736862,NA,NA,NA,NA,|MMETSP0196_Alexandrium_fundyense_CCMP1719_24-1540
query.align,HQ868153.1.884_U_13_S58_58695,1,160,1,1,-16494.2,-16497.7,0.142276,0.222988,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY665093.1.1713_U_35_S80_646,1,261,0.915512,0.97931,-16243.8,-16246,0.124095,0.0958438,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,KJ761866.1.1804_U_15_S60_1488,1,499,0.88712,0.954381,-15478,-15485.6,0.143071,0.626139,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GQ497491.1.1695_U_2_S47_39127,1,498,0.907549,0.94476,-13230.9,-13236.2,0.170145,0.404347,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,HQ870200.1.851_U_M370_S22_14877,1,160,1,1,-16586.6,-16590.2,0.146564,0.238605,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU371129.1.1807_U_7_S52_25865,1,499,1,1,-15321.6,-15329.1,0.0680768,0.627749,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HM140390.1.1659_U_M372_S16_46781,1,241,1,1,-14723,-14726.2,8.53983e-06,0.108445,NA,NA,NA,NA,|MMETSP0210_Condylostoma_magnum_COL2_60-1509
query.align,EU793930.1.1664_U_11_S56_620,1,160,1,1,-16242.6,-16245.5,0.133943,0.159916,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JN811207.1.1716_U_M365_S20_5971,1,481,1,1,-16103.8,-16107.7,0.132048,0.239923,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ870920.1.850_U_15_S60_8931,1,499,0.919405,0.967255,-15620,-15627,0.142078,0.570418,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU500182.1.813_U_25_S70_70762,1,295,0.916355,0.910503,-16558.5,-16561.1,0.0255885,0.15252,NA,NA,NA,NA,|MMETSP0785_Bolidomonas_pacifica_CCMP1866_60-1581
query.align,JX828170.1.1778_U_2_S47_31265,1,507,0.882516,0.997433,-13320,-13326,0.592563,0.510209,NA,NA,NA,NA,|MMETSP0420_Pessonella_sp_61-1532
query.align,GU820527.1.1070_U_19_S64_949,1,160,1,1,-16122.7,-16126.3,0.14735,0.242589,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF130026.1.1759_U_10_S55_4534,1,160,1,1,-16339.5,-16342.7,0.125814,0.186842,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EF172976.1.1685_U_M355_S26_40,1,276,1,1,-16456.1,-16458.9,0.218474,0.141895,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KJ762905.1.1797_U_32_S77_18192,1,193,1,1,-16450.4,-16454.6,9.74899e-06,0.0498929,NA,NA,NA,NA,|AF0221921_Tripos_tenuis_MUCC248_80-1593
query.align,New.ReferenceOTU32_M364_S14_44414,1,160,1,1,-16489.7,-16493.1,0.146831,0.22495,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU82_41_S86_88089,1,160,1,1,-16483.7,-16486,0.157479,0.0979295,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC488506.1.1684_U_15_S60_1935,1,160,0.992062,0.987044,-16552.7,-16555.8,0.166654,0.185156,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759403.1.1802_U_40_S85_36524,1,160,1,1,-16359.3,-16362.2,0.0926656,0.155029,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ864968.1.885_U_12_S57_21942,1,499,0.994577,0.996505,-16486.1,-16493.7,0.0769395,0.609696,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ864863.1.888_U_23_S68_43104,1,276,1,1,-16456.4,-16459.1,0.244454,0.12707,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,GU246591.1.1778_U_M367_S17_36708,1,481,1,1,-16188.9,-16192.6,0.109406,0.217372,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,FN690401.1.1715_U_15_S60_41964,1,486,1,1,-16724.6,-16728.2,0.0387783,0.2436,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EF526890.1.1826_U_29_S74_20415,1,486,1,1,-16791.1,-16795.2,0.0205984,0.276292,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ868379.1.886_U_10_S55_5027,1,160,1,1,-16363.5,-16365.9,0.123469,0.1085,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ222981.1.1633_U_34_S79_54567,1,499,0.997082,0.998786,-15997.1,-16003.6,0.108458,0.519577,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU545735.1.989_U_32_S77_54323,1,486,1,1,-16800.6,-16803.3,0.0310207,0.140117,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,KJ759508.1.1795_U_M357_S21_164725,1,160,1,1,-16632.4,-16636.2,0.143251,0.255727,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ866240.1.884_U_13_S58_10308,1,276,0.964769,0.985307,-16646.3,-16650.2,0.253439,0.265009,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KJ759606.1.1801_U_M361_S19_28328,1,160,1,1,-16392.5,-16395.2,0.11702,0.138507,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AF107080_35_S80_30032,1,119,0.98999,0.98073,-16554.5,-16557.2,5.45883e-06,0.128629,NA,NA,NA,NA,|KJ5401961_Chrysochromulina_sp_CCMP291_1-1514
query.align,EU500165.1.830_U_27_S72_32343,1,416,0.990096,0.992415,-12275,-12278.1,7.52909e-06,0.160063,NA,NA,NA,NA,|MMETSP1323_Florenciella_parvula_RCC1693_2-1523
query.align,KJ763763.1.1795_U_M361_S19_150229,1,160,1,1,-16601.6,-16605.4,0.129551,0.253692,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ865347.1.886_U_M357_S21_154914,1,160,1,1,-16548.9,-16553.7,0.104047,0.34903,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ431495_25_S70_49172,1,118,1,1,-16548.2,-16550.5,0.0302132,0.113479,NA,NA,NA,NA,|KT8786701_Chrysochromulina_sp_RCC390_60-1577
query.align,HQ865412.1.883_U_12_S57_55290,1,160,1,1,-16521.7,-16524.9,0.127051,0.199832,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ616824.1.1715_U_M361_S19_149169,1,195,1,1,-16446.5,-16449.6,0.00271587,0.102456,NA,NA,NA,NA,|AJ4155111_Gonyaulax_polyedra_58-1575
query.align,AY129044.1.1800_U_16_S61_41843,1,160,1,1,-12817.7,-12820.2,0.0993445,0.145514,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY046599.1.1200_U_M355_S26_26738,1,160,1,1,-16671.8,-16676.1,0.109898,0.298679,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ354983.1.1047_U_10_S55_1196,1,27,0.984544,0.989517,-16325.3,-16327.8,8.96568e-06,0.120958,NA,NA,NA,NA,|KT8609161_Tetraselmis_sp_RCC1755_12-1535
query.align,HQ869291.1.876_U_M357_S21_65109,1,160,1,1,-16491.9,-16494.2,0.141702,0.0940147,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KC582918.1.1798_U_M355_S26_33167,1,160,1,1,-16366.1,-16369.2,0.104341,0.177742,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EU371284.1.1760_U_35_S80_6773,1,499,1,1,-16489.4,-16496.9,0.07685,0.609787,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ864898.1.894_U_37_S82_28133,1,276,0.894999,0.901921,-16639.9,-16643.3,0.313609,0.189208,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KJ762868.1.1766_U_13_S58_58103,1,50,1,1,-16198.7,-16200.7,0.0145083,0.0420774,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KJ757146.1.1802_U_M355_S26_10951,1,160,1,1,-16136.2,-16140,0.164021,0.260291,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ763693.1.1802_U_15_S60_3259,1,499,0.927435,0.970626,-15615.6,-15622.3,0.143391,0.542023,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ759564.1.1805_U_12_S57_36657,1,499,0.825905,0.923109,-15169.1,-15176.2,0.141999,0.585093,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FJ402958.1.1210_U_15_S60_2329,1,193,1,1,-16434.2,-16437.4,0.00266729,0.0439954,NA,NA,NA,NA,|AF0221921_Tripos_tenuis_MUCC248_80-1593
query.align,EU793711.1.881_U_M359_S10_90033,1,160,0.994587,0.996982,-13804.7,-13807.3,0.17449,0.164645,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ760406.1.1804_U_12_S57_7791,1,499,1,1,-16333.2,-16340.3,0.0939115,0.577083,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU500050.1.834_U_M355_S26_645,1,160,1,1,-16359,-16361.6,0.164778,0.136071,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ821497.1.1787_U_7_S52_35047,1,283,1,1,-16162.9,-16167.7,0.0891493,0.33205,NA,NA,NA,NA,|MMETSP0958_Aurantiochytrium_limacinum_ATCCMYA_1381_40-1545
query.align,KF130288_5_S50_58015,1,136,0.936513,0.973902,-16581.6,-16585.1,0.0424603,0.246091,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,GU824129.1.1198_U_M363_S24_17317,1,160,1,1,-16234.6,-16238.1,0.157449,0.2357,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KJ759499.1.1794_U_M366_S25_99996,1,160,1,1,-16583.8,-16587.9,0.103394,0.281246,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY665098.1.1736_U_M362_S13_81006,1,481,1,1,-15964.4,-15967.4,0.16935,0.150963,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,EF527063.1.1330_U_16_S61_31600,1,466,1,1,-16526.6,-16528.7,0.0118244,0.0721684,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,KJ763799.1.1804_U_M369_S9_35234,1,160,1,1,-16575.1,-16577.4,0.129995,0.0930772,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY485527.1.1624_U_28_S73_11356,1,307,1,1,-16690.6,-16692.7,0.00368134,0.0418742,NA,NA,NA,NA,|MMETSP0794_Stephanopyxis_turris_CCMP815_56-1579
query.align,HQ867349.1.881_U_22_S67_5811,1,160,1,1,-16275.7,-16278.7,0.157904,0.18047,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,EF172955.1.1681_U_M364_S14_8891,1,160,1,1,-16378.1,-16380.8,0.149045,0.140313,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ865663.1.885_U_11_S56_13816,1,486,0.989543,0.993382,-16606.5,-16609.5,0.0598702,0.194859,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,FN690342.1.1695_U_11_S56_27042,1,160,1,1,-16406.2,-16410.3,0.144544,0.291769,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FN263033.1.1817_U_16_S61_48702,1,486,1,1,-16805,-16808.5,0.0124142,0.203919,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HM853809.1.1219_U_14_S59_66634,1,163,1,1,-16493.7,-16497,8.72027e-06,0.043403,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,JN811185.1.1695_U_M356_S18_14431,1,481,1,1,-16218,-16221.9,0.00968026,0.116889,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
