origin,name,multiplicity,edge_num,like_weight_ratio,post_prob,likelihood,marginal_like,distal_length,pendant_length,classification,map_ratio,map_overlap,map_identity,edge_name
query.align,New.ReferenceOTU169_36_S81_50728,1,160,1,1,-16654,-16656.3,0.0913149,0.0782245,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ870118.1.850_U_M358_S15_7008,1,160,1,1,-16426.4,-16429.9,0.121592,0.217773,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ867470.1.876_U_17_S62_48082,1,172,0.242908,0.242557,-16611.6,-16613.4,0.0237945,0.0898996,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,KJ757959.1.1799_U_32_S77_80932,1,163,0.858749,0.816607,-16541.3,-16543.4,0.0186267,0.0700965,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,HQ865327.1.890_U_M364_S14_10865,1,160,1,1,-16565.6,-16568.5,0.138128,0.173014,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY664955.1.1752_U_10_S55_831,1,172,0.243663,0.241839,-16608.7,-16610.5,0.0237945,0.0812982,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,KC582885.1.1799_U_M365_S20_64800,1,160,1,1,-16560.3,-16563.5,0.136325,0.1932,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,FJ914420.1.1530_U_M365_S20_35935,1,172,0.292641,0.363143,-16518.5,-16520.1,0.00360716,0.090616,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,GU825429.1.1074_U_M362_S13_118276,1,206,0.158052,0.1925,-16569.5,-16571.1,5.72608e-06,0.117872,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,FJ431729.1.809_U_M368_S12_26659,1,486,0.618217,0.356346,-16776.9,-16782.4,0.0474617,0.437299,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,New.ReferenceOTU60_M361_S19_23105,1,160,0.918756,0.970646,-16010.4,-16014,0.214368,0.245047,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU823610.1.1221_U_M362_S13_67313,1,481,0.985047,0.992249,-16625.1,-16630.3,0.282195,0.368977,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,KF130236.1.1764_U_M367_S17_62427,1,201,0.246814,0.20684,-16501.7,-16503.6,7.78109e-06,0.107055,NA,NA,NA,NA,|AJ4155151_Scrippsiella_trochoidea_60-1582
query.align,FJ914467.1.1525_U_M369_S9_25011,1,167,0.316795,0.403653,-16367.9,-16369.5,0.00728437,0.117056,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,HQ867080.1.873_U_10_S55_2074,1,266,0.960937,0.965482,-16285.3,-16287.4,0.0193072,0.0975851,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,KF130258.1.1759_U_M365_S20_42022,1,234,0.115666,0.138905,-13886.8,-13888.9,0.00558307,0.178537,NA,NA,NA,NA,|EF4924961_Symbiodinium_microadriaticum_NEPCC737_75-1596
query.align,New.ReferenceOTU61_M361_S19_73337,1,221,0.289766,0.365306,-15974.5,-15984.4,0.117023,0.828764,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,HM369689.1.1230_U_12_S57_6285,1,276,0.935046,0.957756,-16551.7,-16554.9,0.294923,0.179567,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,KJ763475.1.1799_U_35_S80_1055,1,160,1,1,-16549,-16551.7,0.153834,0.157388,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AB275049.1.1726_U_10_S55_5022,1,486,1,1,-16696.3,-16699.8,0.0401586,0.234591,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,GU819846.1.1070_U_21_S66_5280,1,185,0.271117,0.346947,-16329,-16333.8,0.137059,0.39652,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,DQ835539.1.1705_U_42_S87_47499,1,59,0.228836,0.281263,-16283.7,-16285.1,5.2731e-06,0.0379622,NA,NA,NA,NA,|AJ0104081_Micromonas_pusilla_CCMP489_58-1569
query.align,FJ431723.1.830_U_10_S55_289,1,165,0.426492,0.393365,-16404.9,-16407.5,0.00654879,0.181343,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,KJ759599.1.1795_U_14_S59_45363,1,165,0.426492,0.393365,-16404.9,-16407.5,0.00654879,0.181343,NA,NA,NA,NA,|U523571_Scrippsiella_nutricula_79-1600
query.align,KC309494.1.1640_U_29_S74_43416,1,386,1,1,-14148.6,-14152.8,5.54837e-06,0.0774616,NA,NA,NA,NA,|MMETSP1437_Eucampia_antarctica_CCMP1452_8-1530
query.align,KJ764319.1.1802_U_38_S83_76079,1,206,0.156618,0.190786,-16564.5,-16566.1,5.72608e-06,0.116511,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,FJ405356.1.1698_U_28_S73_17325,1,186,0.537943,0.717296,-16198.1,-16200.1,0.00894812,0.150892,NA,NA,NA,NA,|AF0221561_Pyrocystis_noctiluca_74-1584
query.align,JX188366.1.1758_U_M357_S21_24840,1,481,0.482633,0.636803,-16273.7,-16277.5,0.343,0.216595,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,HQ867673.1.877_U_9_S54_35881,1,295,0.487642,0.386673,-16756.6,-16759.1,0.0126919,0.126231,NA,NA,NA,NA,|MMETSP0785_Bolidomonas_pacifica_CCMP1866_60-1581
query.align,KC479078.1.1611_U_2_S47_38879,1,499,0.269359,0.253808,-16307.1,-16310.5,0.205144,0.19363,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,AY454430.1.1748_U_10_S55_3902,1,21,0.77813,0.825091,-16386.8,-16391.4,0.00607832,0.383034,NA,NA,NA,NA,|MMETSP1391_Chlamydomonas_leiostraca_SAG11_49_58-1511
query.align,New.ReferenceOTU175_28_S73_18346,1,489,0.973243,0.961772,-16467.4,-16470,0.00605004,0.15203,NA,NA,NA,NA,|MMETSP1055_Bigelowiella_natans_CCMP1258_1_29-1498
query.align,KJ763347.1.1764_U_M363_S24_22270,1,265,0.952305,0.970172,-16091.3,-16094.5,0.0120737,0.239489,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,GU823144.1.1205_U_M356_S18_52863,1,341,0.180624,0.191351,-16617,-16618.8,5.59267e-06,0.11698,NA,NA,NA,NA,|GU3739701_Pseudonitzschia_sp_CCMP1309_27-1544
query.align,KJ760396.1.1806_U_7_S52_8425,1,499,1,1,-16487.9,-16495.6,0.0766135,0.620444,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ869559.1.869_U_16_S61_27407,1,160,1,1,-16040.3,-16043,0.110293,0.142706,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ865389.1.884_U_M355_S26_11213,1,168,0.646048,0.485455,-16309.6,-16314.6,0.307331,0.310379,NA,NA,NA,NA,|EF0574071_Amphidinium_carterae_CCMP121_25-1544
query.align,KJ761819.1.1769_U_28_S73_19109,1,265,0.459335,0.520657,-16177.1,-16179.4,0.0434727,0.122848,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,JN098203.1.1536_U_M367_S17_123627,1,173,0.192082,0.220207,-16551.3,-16552.9,0.000631157,0.089415,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,AF472553.1.1817_U_35_S80_4836,1,160,1,1,-16620.3,-16623.2,0.139901,0.152544,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JX188357.1.1675_U_M356_S18_8472,1,247,0.339991,0.346267,-15414,-15419.8,0.0933224,0.418465,NA,NA,NA,NA,|MMETSP0127_Platyophrya_macrostoma_WH_18-1498
query.align,FJ410915.1.1726_U_42_S87_59855,1,483,0.565083,0.980082,-15957.6,-15971.7,1.89396,1.38215,NA,NA,NA,NA,|MMETSP1114_Neobodo_designis_CCAP1951_1_78-1205
query.align,HQ394027.1.832_U_24_S69_11393,1,226,0.180025,0.230977,-12670.4,-12673,0.0116844,0.216923,NA,NA,NA,NA,|JF7910311_Protodinium_simplex_3922_79-1581
query.align,FJ947037.1.1804_U_M367_S17_106152,1,173,0.199357,0.219547,-16558.8,-16560.5,0.000306008,0.0977827,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,KF031827.1.1754_U_15_S60_60732,1,185,0.830493,0.923771,-16325.5,-16330,0.102736,0.377631,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,AB088322.1.1800_U_36_S81_59713,1,190,1,1,-16449.9,-16452.6,0.0153343,0.119689,NA,NA,NA,NA,|MMETSP0196_Alexandrium_fundyense_CCMP1719_24-1540
query.align,GU824498.1.1078_U_M359_S10_26562,1,499,0.380616,0.486995,-16199,-16204.5,0.190771,0.431676,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,KJ759003.1.1801_U_17_S62_17362,1,160,1,1,-16504.2,-16507.1,0.154834,0.172346,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU145_M356_S18_8800,1,181,0.914262,0.994021,-2117.9,-2119.45,7.47093e-06,0.333525,NA,NA,NA,NA,|MMETSP0372_Lankesteria_abbottii_GrapplerInletBC_78-1439
query.align,EU418969.1.1590_U_M372_S16_18118,1,172,0.242705,0.358918,-16567.3,-16569,0.00552956,0.122449,NA,NA,NA,NA,|KT8609541_Gymnodinium_sp_RCC2545_1-1508
query.align,HQ869276.1.900_U_M356_S18_94232,1,452,0.379424,0.434027,-16364.1,-16366.1,0.0125397,0.126954,NA,NA,NA,NA,|U423811_Ochromonas_CCMP584_79-1593
query.align,KF129939.1.1755_U_M360_S11_12135,1,160,0.915867,0.946425,-16304.7,-16308.1,0.200965,0.231139,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ868863.1.866_U_28_S73_32043,1,473,0.217239,0.183989,-16396.5,-16400.3,7.08435e-06,0.260386,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,GQ863818.1.1684_U_M356_S18_878,1,460,0.337846,0.294837,-16696.5,-16699.6,0.114082,0.181399,NA,NA,NA,NA,|MMETSP1167_Mallomonas_sp_CCMP3275_29-1546
query.align,KF031587.1.1745_U_38_S83_36820,1,31,1,1,-16584,-16586.5,0.0196024,0.119013,NA,NA,NA,NA,|MMETSP1310_Unidentifiedeukaryote_sp_RC2339_3-1516
query.align,EF527080.1.1343_U_M355_S26_8158,1,206,0.150692,0.184167,-16567.8,-16569.5,5.72608e-06,0.125838,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,KJ760445.1.1802_U_24_S69_12280,1,499,0.714722,0.825995,-15155.6,-15162.4,0.141566,0.550844,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EF526908.1.1342_U_M355_S26_2402,1,160,1,1,-16679.1,-16681.8,0.142446,0.12899,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,New.ReferenceOTU202_M365_S20_28689,1,206,0.129284,0.162226,-16552.3,-16555.1,5.72608e-06,0.242184,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,HQ865979.1.884_U_37_S82_65951,1,498,0.692801,0.598871,-14973.3,-14977.3,0.235531,0.234875,NA,NA,NA,NA,|MMETSP0780_Palpitomonas_bilix_NIES_2562_59-1571
query.align,HQ870201.1.848_U_42_S87_5788,1,160,1,1,-16537.2,-16539.9,0.13937,0.141881,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HM997070.1.906_U_M365_S20_80511,1,499,0.496774,0.618126,-15515.1,-15522.8,0.134809,0.633132,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,HQ866177.1.873_U_29_S74_42982,1,266,0.707209,0.744971,-15980.3,-15983.4,0.0236856,0.221923,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,AF117779.1.1802_U_10_S55_1067,1,439,0.338318,0.375259,-16507.5,-16509.1,0.0151688,0.0846739,NA,NA,NA,NA,|MMETSP0974_Unidentifiedeukaryote_sp_CCMP2097_69-1594
query.align,FJ176219.1.1688_U_35_S80_61906,1,481,0.711471,0.945087,-16277.9,-16288.1,0.23118,0.861379,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,AB252769.1.1676_U_32_S77_78377,1,276,0.845533,0.875112,-16411.3,-16415.1,0.306585,0.226911,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,FN263031.1.1789_U_6_S51_38240,1,170,0.304546,0.198283,-16476.7,-16483.2,0.323035,0.457855,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,DQ297715.1.1759_U_32_S77_43928,1,482,0.260315,0.472357,-16356.1,-16361.6,0.0392689,0.468838,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,EU793678.1.1564_U_10_S55_5196,1,160,0.994362,0.992155,-16308.3,-16311.5,0.164025,0.197915,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF031847.1.1770_U_M367_S17_108811,1,481,0.995387,0.998428,-16331,-16336.5,0.256057,0.41369,NA,NA,NA,NA,|JN8111521_Amphilonche_elongata_Ei27_65-1577
query.align,New.ReferenceOTU124_40_S85_6636,1,160,1,1,-16563,-16565.5,0.173848,0.122137,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF129638.1.1759_U_10_S55_46573,1,160,1,1,-16242.7,-16245.6,0.134042,0.159153,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ869588.1.874_U_10_S55_35448,1,160,1,1,-16414,-16417.3,0.139228,0.2051,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,JQ226612.1.1605_U_18_S63_39905,1,499,0.80297,0.92034,-15176.1,-15183.4,0.140481,0.598917,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,JQ886456.1.1017_U_29_S74_31931,1,328,1,1,-16488.7,-16491.8,5.73451e-06,0.0942826,NA,NA,NA,NA,|KC8993471_Cylindrotheca_closterium_10-1533
query.align,EU446370.1.1564_U_7_S52_39528,1,167,0.369611,0.472363,-16514.1,-16515.4,0.00578603,0.081778,NA,NA,NA,NA,|FJ4733781_Dissodinium_pseudolunula_FG59_1-1105
query.align,KJ759247.1.1802_U_15_S60_59116,1,223,0.413249,0.517753,-16425.6,-16427.4,7.86535e-06,0.107298,NA,NA,NA,NA,|MMETSP0227_Polarella_glacialis_CCMP1383_75-1592
query.align,KF031879.1.1755_U_11_S56_29325,1,185,0.271263,0.347178,-16328,-16332.8,0.13704,0.396425,NA,NA,NA,NA,|MMETSP1424_Oxyrrhis_marina_LB1974_1-1182
query.align,KJ759322.1.1793_U_M358_S15_159349,1,499,0.944477,0.963967,-15950.5,-15957.7,0.110681,0.586989,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FJ000250.1.1382_U_M369_S9_35619,1,218,0.265292,0.266681,-16001.9,-16003.9,0.0346181,0.105316,NA,NA,NA,NA,|MMETSP0223_Akashiwo_sanguinea_CCCM885_94-1616
query.align,HQ868594.1.910_U_15_S60_2,1,499,0.931368,0.972927,-15618.5,-15625.3,0.141769,0.552061,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,GU820488.1.1204_U_M355_S26_24497,1,160,1,1,-16493.8,-16496.9,0.136958,0.186601,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,HQ865070.1.869_U_10_S55_5677,1,534,0.311325,0.321181,-16102.9,-16104.8,0.0243632,0.0934412,NA,NA,NA,NA,|MMETSP1101_Rhodomonas_abbreviata_CaronLabIsolate_76-1589
query.align,EU793772.1.1655_U_M361_S19_31547,1,160,1,1,-16388.3,-16390.6,0.124233,0.0804507,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AY628343.1.822_U_M360_S11_30720,1,233,0.38265,0.474918,-16588.8,-16591.6,0.0125941,0.213949,NA,NA,NA,NA,|EF4924961_Symbiodinium_microadriaticum_NEPCC737_75-1596
query.align,HQ865128.1.870_U_12_S57_12225,1,163,0.178132,0.152494,-16546.4,-16548.2,0.0396721,0.0787691,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,New.ReferenceOTU224_M360_S11_106291,1,279,0.294867,0.299358,-15951.9,-15957.6,0.115327,0.400617,NA,NA,NA,NA,|MMETSP0954_Aplanochytrium_sp_PBS07_81-1607
query.align,GU824603.1.1223_U_18_S63_17357,1,163,0.19642,0.158802,-16527.8,-16529.6,0.0267852,0.0446603,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,KJ759347.1.1798_U_M355_S26_43812,1,206,0.193767,0.226517,-16505.9,-16507.7,5.72608e-06,0.14282,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,HQ865006.1.887_U_37_S82_29839,1,206,0.172912,0.22743,-16600.4,-16601.7,5.72608e-06,0.0843937,NA,NA,NA,NA,|EF4925001_Heterocapsa_pygmaea_CCMP1322_24-1544
query.align,JF791025.1.1777_U_M356_S18_933,1,236,0.245418,0.30229,-16053.9,-16060.4,0.0209372,0.575063,NA,NA,NA,NA,|EF4924961_Symbiodinium_microadriaticum_NEPCC737_75-1596
query.align,GU820132.1.1199_U_M355_S26_18108,1,162,0.23085,0.242721,-16377.7,-16384.8,0.0876051,0.59717,NA,NA,NA,NA,|JF7910071_Heterocapsa_sp_1523_76-1534
query.align,AJ877014.1.1775_U_28_S73_1440,1,262,1,1,-16095.3,-16097.3,0.0169313,0.075582,NA,NA,NA,NA,|MMETSP0463_Strombidinopsis_sp_SopsisLIS2011_40-1540
query.align,GQ426346.1.1652_U_10_S55_23153,1,50,1,1,-16186.3,-16188.3,0.0143873,0.0434424,NA,NA,NA,NA,|MMETSP0930_Ostreococcus_mediterraneus_clade_D_RCC1621_65-1576
query.align,KJ760530.1.1801_U_M370_S22_54217,1,137,0.373818,0.29697,-15747.3,-15754.6,0.070706,0.57151,NA,NA,NA,NA,|KU9002241_Prymnesium_parvum_CCAP946_80-1606
query.align,FJ431574.1.832_U_27_S72_53521,1,55,0.996243,0.995685,-16458.7,-16460.3,0.00504085,0.04635,NA,NA,NA,NA,|KT8609111_Micromonas_pusilla_RCC966_1-1506
query.align,KF129848.1.1753_U_M359_S10_51507,1,222,0.257399,0.264033,-15917.8,-15923,0.0351245,0.435838,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,JQ781975.1.1808_U_3_S48_29420,1,276,1,1,-16301.6,-16304.3,0.26074,0.128931,NA,NA,NA,NA,|MMETSP0942_Cafeteria_roenbergensis_E4_10_23-1507
query.align,JX840906.1.1397_U_6_S51_27147,1,473,0.54622,0.559639,-16629.1,-16631.4,0.0348785,0.140882,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,KJ761995.1.1787_U_16_S61_50814,1,265,0.492492,0.627897,-16183.9,-16186.3,0.0414127,0.145485,NA,NA,NA,NA,|MMETSP0449_Strombidium_rassoulzadegani_ras09_50-1544
query.align,GU969146.1.1706_U_M361_S19_580,1,499,0.397942,0.462827,-15556.8,-15563.9,0.139664,0.580728,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU143500.1.890_U_M371_S23_69737,1,34,0.129046,0.135751,-16145.9,-16147.1,8.73859e-06,0.0526667,NA,NA,NA,NA,|MMETSP1453_Unidentifiedeukaryote_sp_RCC701_1-1494
query.align,AY628347.1.822_U_M367_S17_103713,1,228,0.980534,0.982757,-16635.1,-16637.9,7.5404e-06,0.155147,NA,NA,NA,NA,|M885211_Symbiodinium_microadriaticum_75-1595
query.align,KJ759417.1.1743_U_M355_S26_3462,1,261,0.98952,0.996581,-16078.1,-16080.9,0.0842269,0.182948,NA,NA,NA,NA,|MMETSP0123_Favella_ehrenbergii_Fehren1_75-1571
query.align,EU371322.1.1217_U_10_S55_27,1,499,1,1,-16484.7,-16492,0.0774371,0.590628,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU545666.1.986_U_17_S62_2505,1,486,1,1,-16743.6,-16746.6,0.0195173,0.16878,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,HQ869716.1.901_U_M355_S26_31770,1,160,0.981704,0.976227,-16009.5,-16014.9,0.139546,0.41654,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF130592.1.1764_U_11_S56_3215,1,160,1,1,-16244,-16246.8,0.133947,0.159716,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF031702.1.1761_U_15_S60_27027,1,551,0.581918,0.640441,-16662.7,-16666.3,0.0279242,0.222881,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,EF526826.1.1415_U_11_S56_4261,1,418,0.859842,0.870472,-16628.7,-16630.5,0.0491625,0.0802546,NA,NA,NA,NA,|MMETSP0101_Pteridomonas_danica_PT_35-1382
query.align,KF130138.1.1751_U_10_S55_14830,1,160,1,1,-16631.2,-16634.6,0.119058,0.21764,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,GU819930.1.1074_U_M358_S15_92102,1,160,1,1,-16610.9,-16615.3,0.109646,0.305122,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,DQ790073.1.1819_U_M358_S15_3676,1,547,0.412933,0.579699,-16148.7,-16154.9,0.0514433,0.511677,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,GQ468541.1.1704_U_M371_S23_6739,1,328,1,1,-16381.7,-16384.8,5.73451e-06,0.101665,NA,NA,NA,NA,|KC8993471_Cylindrotheca_closterium_10-1533
query.align,GU821524.1.1406_U_M370_S22_62119,1,486,0.814004,0.84167,-16751.2,-16754.5,0.0700375,0.216887,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,EU272608.1.1689_U_2_S47_2486,1,547,0.273385,0.310489,-16628.9,-16633.1,0.070901,0.287059,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,GU820666.1.1200_U_M363_S24_22607,1,170,0.832492,0.833046,-16510,-16514.5,0.25939,0.312103,NA,NA,NA,NA,|FJ8215011_Crypthecodinium_cohnii_69-1587
query.align,KF129748.1.1750_U_M367_S17_122673,1,222,0.361362,0.566123,-16232.7,-16236.8,0.0213519,0.338862,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,HQ866309.1.890_U_10_S55_2961,1,160,1,1,-16527.3,-16529.4,0.160268,0.0668524,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,KF130224.1.1757_U_11_S56_55103,1,160,1,1,-16498.1,-16501.6,0.06272,0.214018,NA,NA,NA,NA,|MMETSP0795_Amoebophrya_sp_Ameob2_70-1590
query.align,AB075544.1.1782_U_1_S46_220,1,499,1,1,-16088.8,-16092.1,0.0750531,0.192052,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,EU380285.1.1786_U_9_S54_189,1,499,0.418698,0.514456,-15588.6,-15596.1,0.113688,0.625633,NA,NA,NA,NA,|MMETSP0232_Debaryomyces_hansenii_J26_79-1593
query.align,FJ549370.1.1796_U_M355_S26_28920,1,222,0.306487,0.265398,-16539.7,-16541.6,0.0382533,0.0810299,NA,NA,NA,NA,|MMETSP0252_Prorocentrum_lima_CCMP684_47-1564
query.align,AB058375.1.1750_U_11_S56_40636,1,1,0.476974,0.548483,-16660.2,-16662.3,6.89914e-06,0.117612,NA,NA,NA,NA,|MMETSP0806_Prasinoderma_coloniale_CCMP1413_34-1547
query.align,GU824965.1.1209_U_M366_S25_6297,1,473,0.299269,0.295684,-16557,-16560.2,6.25889e-06,0.196263,NA,NA,NA,NA,|MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate_80-1600
query.align,HQ866858.1.868_U_14_S59_47615,1,163,0.428347,0.370016,-16559.8,-16561.8,0.0345115,0.104859,NA,NA,NA,NA,|MMETSP0797_Dinophysis_acuminata_DAEP01_42-1565
query.align,New.ReferenceOTU52_42_S87_20739,1,288,0.127567,0.185039,-16466.6,-16472.2,0.133747,0.44234,NA,NA,NA,NA,|MMETSP0962_Schizochytrium_aggregatum_ATCC28209_36-1532
query.align,HM443422.1.1204_U_M363_S24_108962,1,367,0.487591,0.573943,-16429.6,-16431.3,6.1271e-06,0.109453,NA,NA,NA,NA,|DQ0933631_Minidiscus_trioculatus_CCMP495_79-1604
query.align,FM244840.1.1718_U_2_S47_10643,1,551,0.489744,0.424371,-16273.8,-16281.8,0.0328941,0.655453,NA,NA,NA,NA,|MMETSP1086_Cyanoptyche_gloeocystis_SAG4_97_1-1486
query.align,JN680940.1.1832_U_2_S47_18095,1,500,0.541335,0.999891,-16457.8,-16463.3,2.26365,0.879521,NA,NA,NA,NA,|MMETSP0758_Percolomonas_cosmopolitus_AE_1_ATCC50343__30-1031
query.align,HQ868908.1.926_U_37_S82_65544,1,486,1,1,-16771.1,-16775.4,0.0323391,0.313829,NA,NA,NA,NA,|MMETSP0086_Unidentifiedeukaryote_sp_D1_1-1472
query.align,GU823412.1.1093_U_27_S72_10475,1,341,0.175815,0.187082,-16537.2,-16539.1,5.59267e-06,0.133038,NA,NA,NA,NA,|GU3739701_Pseudonitzschia_sp_CCMP1309_27-1544
query.align,GU969197.1.1761_U_35_S80_16953,1,391,0.289192,0.0973875,-16520.5,-16536.9,7.6322e-06,1.47433,NA,NA,NA,NA,|MMETSP0716_Chaetoceros_curvisetus_25-1542
query.align,JQ222890.1.1609_U_23_S68_47383,1,51,1,1,-16402.7,-16404.8,0.00540623,0.0747448,NA,NA,NA,NA,|JF7940581_Bathycoccus_prasinos_MALINAS664_1-1488
