DSYB	TpMT2	Both	origin	name	multiplicity	edge_num	like_weight_ratio	post_prob	likelihood	marginal_like	distal_length	pendant_length	classification	map_ratio	map_overlap	map_identity	edge_name	genus	family	order	class	norank	norank	kingdom	generic
0	0	0	query.align	KF130194.1.1764_U_M358_S15_97049	1	493	1	1	-25023.8	-25027.9	0.196545	0.242653	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EF172976.1.1685_U_M355_S26_40	1	661	1	1	-27154.4	-27157.3	0.247905	0.0885397	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	GU825663.1.1070_U_M365_S20_88163	1	493	1	1	-25879.1	-25882.3	0.212937	0.143919	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX840908.1.1227_U_M367_S17_10699	1	493	1	1	-26282.1	-26286	0.175328	0.226452	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ760618.1.1795_U_10_S55_6421	1	493	1	1	-26972.8	-26975.7	0.319639	0.0172949	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	AB017129.1.1736_U_10_S55_58690	1	421	0.887179	0.922849	-26519.8	-26521.7	0.0181182	0.0474695	NA	NA	NA	NA	MMETSP1401_Micromonas_pusilla_CCAC1681	Micromonas	Mamiellaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	HQ865315.1.886_U_M356_S18_44961	1	493	1	1	-25610.2	-25613.3	0.204673	0.119767	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759495.1.1796_U_M368_S12_38643	1	493	1	1	-26225	-26227.9	0.209297	0.0974241	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HM140390.1.1659_U_M372_S16_46781	1	589	1	1	-20811.9	-20814	0.0548456	0.0485835	NA	NA	NA	NA	MMETSP0210_Condylostoma_magnum_COL2	Condylostoma	Condylostomatidae	Heterotrichida	Heterotrichea			Eukaryota	Heterotrichea
0	1	0	query.align	KC583121.1.1764_U_11_S56_33165	1	394	1	1	-23584.7	-23587.8	0.00407592	0.00634826	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	HQ865340.1.887_U_10_S55_23904	1	493	1	1	-26905.7	-26908.2	0.228789	0.0427386	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	KF577970.1.1602_U_10_S55_25023	1	394	1	1	-23594.7	-23597.7	0.00406654	0.006362	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	JN098272.1.1701_U_29_S74_4370	1	510	0.754146	0.922012	-25637.1	-25638.8	0.00800194	0.0424282	NA	NA	NA	NA	MMETSP0196_Alexandrium_fundyense_CCMP1719	Alexandrium	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	New.ReferenceOTU57_30_S75_73175	1	629	1	1	-26287.4	-26290.1	0.0620461	0.123797	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	JX840894.1.1089_U_10_S55_3615	1	493	1	1	-26468.5	-26471.8	0.260132	0.139301	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HM853805.1.1191_U_M357_S21_23602	1	495	1	1	-27005.5	-27007.7	0.0178617	0.0488998	NA	NA	NA	NA	MMETSP0797_Dinophysis_acuminata_DAEP01	Dinophysis	Dinophysiaceae	Dinophysiales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ422993.1.1778_U_10_S55_12426	1	613	0.951979	0.976949	-26380.6	-26382.6	0.0250093	0.0775165	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	1	0	query.align	HM126536.1.1740_U_11_S56_15189	1	315	1	1	-26426.8	-26429.7	0.0186481	0.00172398	NA	NA	NA	NA	MMETSP1049_Proteomonas_sulcata_CCMP704	Proteomonas	Geminigeraceae	Pyrenomonadales		Cryptophyta		Eukaryota	Cryptophyta
0	1	0	query.align	AY425300.1.1772_U_M357_S21_148636	1	358	0.995181	0.992955	-25661.5	-25664	0.0819033	0.0211689	NA	NA	NA	NA	MMETSP0419_Tetraselmis_sp_GSL018	Tetraselmis	Chlorodendraceae	Chlorodendrales	Chlorodendrophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	1	0	query.align	AF166381.1.1793_U_M356_S18_87644	1	358	0.966661	0.926037	-25486.2	-25489.2	0.10661	0.0100555	NA	NA	NA	NA	MMETSP0419_Tetraselmis_sp_GSL018	Tetraselmis	Chlorodendraceae	Chlorodendrales	Chlorodendrophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	KJ762849.1.1799_U_28_S73_14087	1	493	1	1	-27301.1	-27304.1	0.2468	0.0952422	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130082.1.1756_U_M357_S21_11486	1	493	1	1	-25744.3	-25748.6	0.231582	0.25179	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ790725.1.1803_U_M366_S25_97006	1	629	0.980307	0.986477	-26939.5	-26943.1	0.0862955	0.215735	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	JX188332.1.1721_U_10_S55_6245	1	614	1	1	-25228.4	-25231.4	0.0981181	0.145562	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
0	1	0	query.align	FM877741.1.1070_U_4_S49_8145	1	178	0.977668	0.982649	-26324.3	-26326.6	0.00956503	0.084073	NA	NA	NA	NA	MMETSP0744_Nitzschia_punctata_CCMP561	Tryblionella	Bacillariaceae	Bacillariales	Bacillariophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	EF172942.1.1680_U_M362_S13_45200	1	493	1	1	-26769.1	-26772.5	0.218652	0.153881	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ821497.1.1787_U_7_S52_35047	1	670	1	1	-23646.3	-23650	0.12488	0.211856	NA	NA	NA	NA	MMETSP0958_Aurantiochytrium_limacinum_ATCCMYA_1381	Aurantiochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
0	0	0	query.align	DQ314818.1.1775_U_34_S79_71001	1	656	0.998836	0.999187	-26477.1	-26480.8	0.203283	0.211472	NA	NA	NA	NA	MMETSP0110_Gymnochlora_sp_CCMP2014	Gymnochlora			Chlorarachniophyceae			Eukaryota	Chlorarachniophyceae
0	0	0	query.align	KJ763899.1.1804_U_M360_S11_4479	1	493	1	1	-26643.4	-26647	0.190606	0.17615	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ866215.1.895_U_28_S73_43927	1	661	0.953222	0.935719	-27223	-27225.9	0.262141	0.0963696	NA	NA	NA	NA	MMETSP0942_Cafeteria_roenbergensis_E4_10	Cafeteria	Cafeteriaceae	Bicosoecida				Eukaryota	Bicosoecida
0	0	0	query.align	JX178787.1.1776_U_35_S80_951	1	613	0.864068	0.951473	-26221.5	-26223.6	0.0324188	0.0851865	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KJ758904.1.1796_U_28_S73_22587	1	493	1	1	-26867.5	-26870.3	0.225254	0.0741727	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KC309494.1.1640_U_29_S74_43416	1	125	1	1	-24331.8	-24335.1	0.0172518	0.0112825	NA	NA	NA	NA	MMETSP1437_Eucampia_antarctica_CCMP1452	Eucampia	Hemiaulaceae	Hemiaulales	Mediophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	HQ866297.1.886_U_28_S73_2321	1	666	0.985508	0.95468	-26734	-26737.1	0.0178786	0.0162994	NA	NA	NA	NA	MMETSP0954_Aplanochytrium_sp_PBS07	Aplanochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
0	0	0	query.align	EU446389.1.1555_U_10_S55_11805	1	493	1	1	-26557.5	-26560.9	0.17719	6.11352e-06	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AF008241.1.1709_U_10_S55_50635	1	362	1	1	-25629.7	-25632.1	0.0519178	0.0472197	NA	NA	NA	NA	MMETSP0063_Chlamydomonas_euryale_CCMP219	Chlamydomonas	Chlamydomonadaceae	Chlamydomonadales	Chlorophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
1	0	0	query.align	JX188371_M359_S10_32877	1	272	1	1	-26311.2	-26313.7	0.039273	0.0489765	NA	NA	NA	NA	MMETSP1178_Unidentifiedeukaryote_sp_CCMP2000								Unidentified
0	1	0	query.align	AF525859.1.1766_U_13_S58_13632	1	394	1	1	-23591.2	-23594.3	0.00406549	0.00636555	NA	NA	NA	NA	MMETSP0933_Bathycoccus_prasinos_BCC99000	Bathycoccus	Bathycoccaceae	Mamiellales	Mamiellophyceae	Chlorophyta	Viridiplantae	Eukaryota	Chlorophyta
0	0	0	query.align	EF192995.1.1395_U_M368_S12_54831	1	228	0.91085	0.943599	-27162.3	-27164.3	0.0181611	0.0542541	NA	NA	NA	NA	MMETSP0794_Stephanopyxis_turris_CCMP815	Stephanopyxis	Stephanopyxidaceae	Melosirales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	GU823091.1.1412_U_M358_S15_82484	1	659	0.874985	0.929063	-26714.7	-26720.5	0.0482439	0.451325	NA	NA	NA	NA	MMETSP0186_Minchinia_chitonis	Minchinia	Haplosporidiidae			Haplosporidia		Eukaryota	Haplosporidia
0	0	0	query.align	HQ868013.1.887_U_24_S69_26559	1	493	1	1	-26194.8	-26198.2	0.207037	0.154806	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	AF290075.1.1671_U_16_S61_2398	1	493	1	1	-26835.3	-26838.6	0.265614	0.144102	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	AB081517.1.1765_U_M368_S12_57693	1	9	1	1	-26498.4	-26500.6	0.0174387	0.0374416	NA	NA	NA	NA	MMETSP0990_Unidentifiedeukaryote_sp_CCMP2098								Unidentified
0	0	0	query.align	EU087236.1.883_U_28_S73_46022	1	616	1	1	-25535.5	-25537.8	0.00136122	0.0507021	NA	NA	NA	NA	MMETSP0463_Strombidinopsis_sp_SopsisLIS2011	Strombidinopsis	Strombidinopsidae	Choreotrichida	Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KF130179.1.1757_U_35_S80_24148	1	493	1	1	-27330.7	-27333.6	0.119172	0.0801341	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX840917.1.1201_U_M361_S19_13894	1	493	1	1	-26595.8	-26598.8	0.206892	0.0973609	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	1	0	query.align	HQ394112.1.841_U_24_S69_44038	1	222	1	1	-20396.1	-20400.3	0.0152876	6.11352e-06	NA	NA	NA	NA	MMETSP0322_Leptocylindrus_danicusvar_apora_B651	Leptocylindrus	Leptocylindraceae	Leptocylindrales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	AF239260.1.1699_U_10_S55_201	1	493	1	1	-27414.1	-27417	0.115397	0.0765964	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759403.1.1802_U_40_S85_36524	1	493	1	1	-26838.1	-26840.9	0.158161	0.0635757	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HM561116.1.923_U_M365_S20_49110	1	519	0.915677	0.91596	-26497.8	-26500	0.0251309	0.0442585	NA	NA	NA	NA	MMETSP0229_Pyrocystis_lunula_CCCM517	Pyrocystis	Pyrocystaceae	Pyrocystales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EU545783.1.990_U_15_S60_16963	1	629	1	1	-24560	-24563.1	0.0708216	0.178526	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	FJ800589.1.1359_U_36_S81_66146	1	673	0.938422	0.979612	-24411.2	-24413.8	0.0575965	0.166073	NA	NA	NA	NA	MMETSP0198_Thraustochytrium_sp_LLF1b	Thraustochytrium	Thraustochytriaceae		Labyrinthulomycetes			Eukaryota	Labyrinthulomycetes
0	0	0	query.align	HQ869455.1.865_U_28_S73_6385	1	612	0.977007	0.979649	-25764	-25766.2	0.0465486	0.0380796	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	GU825494.1.1074_U_16_S61_6982	1	134	1	1	-27055.2	-27057.7	0.0337021	0.0414452	NA	NA	NA	NA	MMETSP1429_Chaetoceros_sp_UNC1202	Chaetoceros	Chaetocerotaceae	Chaetocerotales	Coscinodiscophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
1	0	0	query.align	New.ReferenceOTU3_14_S59_57543	1	250	1	1	-26541.6	-26546.2	6.84196e-06	6.11352e-06	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	GU821571.1.1215_U_15_S60_32678	1	629	1	1	-27438.3	-27441.4	0.038164	0.143502	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
1	0	0	query.align	KC488457_2_S47_6956	1	250	0.962948	0.981925	-26551.1	-26553.6	0.0337783	0.00376066	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	AY885056.1.1292_U_10_S55_48826	1	629	1	1	-27161.9	-27165.1	0.00899417	0.0207262	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	HQ870611.1.850_U_M361_S19_168815	1	493	1	1	-27342.1	-27346.4	0.189514	0.2549	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF130110.1.1758_U_M356_S18_107705	1	493	1	1	-26020.3	-26024.6	0.232702	0.263629	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	FJ431733.1.831_U_M356_S18_6574	1	629	1	1	-27650.4	-27653.6	0.0427034	0.165562	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	0	0	query.align	DQ386751.1.1531_U_M356_S18_110672	1	493	1	1	-26227.9	-26231.8	0.257612	0.213878	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU824127.1.1072_U_16_S61_63866	1	493	1	1	-24620	-24623.4	0.221911	0.166393	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	JX680347_35_S80_5990	1	272	1	1	-26826.2	-26828.9	0.0526075	0.0993544	NA	NA	NA	NA	MMETSP1178_Unidentifiedeukaryote_sp_CCMP2000								Unidentified
0	0	0	query.align	HQ868153.1.884_U_13_S58_58695	1	493	1	1	-26793.1	-26796.1	0.199248	0.111068	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759721.1.1800_U_M358_S15_109365	1	493	1	1	-26805.2	-26808.8	0.189578	0.169057	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JF698770.1.1630_U_37_S82_12674	1	70	0.950309	0.975682	-26695	-26696.9	0.00411571	0.022356	NA	NA	NA	NA	MMETSP1321_Bolidomonas_sp_RCC1657	Bolidomonas	Triparmaceae	Parmales	Bolidophyceae			Eukaryota	Bolidophyceae
0	0	0	query.align	HQ869557.1.874_U_10_S55_206	1	493	1	1	-27309.2	-27312.2	0.260787	0.0989697	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	EF172966_M356_S18_77957	1	250	0.880942	0.921189	-26759.6	-26761.4	0.0359254	0.0472289	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	KJ759335.1.1800_U_M356_S18_11996	1	493	1	1	-26581.6	-26584.6	0.207064	0.108442	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JX178786.1.1776_U_37_S82_33872	1	613	0.863849	0.951411	-26222.2	-26224.2	0.0324179	0.0852361	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	KF130169.1.1757_U_M361_S19_22380	1	493	1	1	-26846.8	-26850.4	0.226397	0.177547	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ761835.1.1770_U_33_S78_27414	1	613	0.931246	0.958801	-26158.6	-26160.9	0.0252732	0.113038	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	AJ535381.1.1771_U_M357_S21_132252	1	513	0.9861	0.99215	-26781.6	-26783.5	0.0064028	0.0421765	NA	NA	NA	NA	MMETSP0328_Alexandrium_minutum_CCMP113	Alexandrium	Gonyaulacaceae	Gonyaulacales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	GU823335.1.1226_U_12_S57_7987	1	38	0.941699	0.945413	-26715.9	-26718.1	0.046358	0.0277997	NA	NA	NA	NA	MMETSP1103_Paraphysomonas_bandaiensis_CaronLabIsolate	Paraphysomonas	Paraphysomonadaceae	Chromulinales	Chrysophyceae			Eukaryota	Chrysophyceae
1	0	0	query.align	HM581636_3_S48_7629	1	250	0.929703	0.966215	-26832.8	-26834.6	0.0301879	0.0409675	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	KC488495.1.1696_U_6_S51_29733	1	493	1	1	-24020	-24022.6	0.210215	0.0696108	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ760518.1.1794_U_M355_S26_8459	1	493	1	1	-27451	-27454.8	0.208542	0.192693	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759688.1.1798_U_15_S60_37142	1	493	1	1	-27263	-27266.2	0.207366	0.133081	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JF730839.1.1716_U_10_S55_2567	1	12	0.963374	0.973905	-26362	-26364.1	0.137575	0.0480251	NA	NA	NA	NA	MMETSP0101_Pteridomonas_danica_PT	Pteridomonas		Pedinellales	Dictyochophyceae			Eukaryota	Dictyochophyceae
0	0	0	query.align	JQ956275.1.1697_U_10_S55_3399	1	493	1	1	-26482.5	-26485.9	0.16118	0.153808	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	HQ867234.1.880_U_19_S64_47305	1	629	0.877017	0.938544	-27092.8	-27096.8	0.092871	0.26358	NA	NA	NA	NA	MMETSP0086_Unidentifiedeukaryote_sp_D1								Unidentified
0	1	0	query.align	AY665082.1.1749_U_10_S55_8131	1	318	1	1	-26035.8	-26039	0.0601431	0.166056	NA	NA	NA	NA	MMETSP1049_Proteomonas_sulcata_CCMP704	Proteomonas	Geminigeraceae	Pyrenomonadales		Cryptophyta		Eukaryota	Cryptophyta
0	0	0	query.align	EU793219.1.1532_U_M355_S26_15223	1	493	1	1	-26893.5	-26897	0.234645	0.165259	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ761849.1.1780_U_35_S80_18446	1	613	0.863871	0.951417	-26221.6	-26223.7	0.0324176	0.0852313	NA	NA	NA	NA	MMETSP0208_Strombidium_inclinatum_S3	Strombidium	Strombidiidae		Spirotrichea			Eukaryota	Spirotrichea
0	0	0	query.align	HQ869313.1.874_U_16_S61_30047	1	493	1	1	-25639	-25643	0.228603	0.227577	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	JN832831.1.1719_U_M355_S26_730	1	493	1	1	-26923.7	-26926.8	0.216651	0.110258	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ763864.1.1799_U_M356_S18_10286	1	493	1	1	-26252.7	-26256.3	0.155008	0.183844	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	New.ReferenceOTU96_18_S63_17950	1	191	1	1	-26789.7	-26792.4	0.0642121	0.0417485	NA	NA	NA	NA	MMETSP0152_Thalassiothrix_antarctica_L6_D1	Thalassiothrix	Thalassionemataceae	Thalassionemales	Fragilariophyceae	Bacillariophyta		Eukaryota	Bacillariophyta
0	0	0	query.align	KJ760538.1.1800_U_40_S85_81248	1	493	1	1	-25272.2	-25276.3	0.252946	0.241546	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
1	0	0	query.align	EU500074_10_S55_220	1	250	0.896707	0.941314	-26630	-26632	0.0392949	0.0230654	NA	NA	NA	NA	MMETSP0287_Chrysochromulina_rotalis_UIO044	Chrysochromulina	Chrysochromulinaceae	Prymnesiales	Haptophyceae			Eukaryota	Haptophyceae
0	0	0	query.align	KJ758732.1.1796_U_M361_S19_22787	1	493	1	1	-27281.5	-27284.4	0.125003	0.0730322	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KF129844.1.1760_U_4_S49_12097	1	493	1	1	-26413.7	-26416.5	0.200092	0.0821648	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	EU793222.1.1462_U_M356_S18_105522	1	493	1	1	-26463.6	-26466.2	0.192086	0.0535542	NA	NA	NA	NA	MMETSP0795_Amoebophrya_sp_Ameob2	Amoebophyra	Goniodomaceae	Syndiniales	Dinophyceae			Eukaryota	Dinophyceae
0	0	0	query.align	KJ759417.1.1743_U_M355_S26_3462	1	614	0.998827	0.999163	-26152.6	-26155.4	0.103111	0.127185	NA	NA	NA	NA	MMETSP0123_Favella_ehrenbergii_Fehren1	Favella	Xystonellidae	Tintinnida	Spirotrichea			Eukaryota	Spirotrichea
